"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
143.594766333061,-1.38598701612341,0.2533400725397,-5.47085584301401,4.47867490160485e-08,2.46821610508002e-06,"ENSMUSG00000000340.10"
86.7271904954737,-1.11633533782152,0.336179101430786,-3.32065655797869,0.000898059745374683,0.0128283759212557,"ENSMUSG00000000628.10"
2444.00168039144,-1.10758703377419,0.182288407256516,-6.07601465416063,1.23206155378313e-09,8.93116819277643e-08,"ENSMUSG00000001472.16"
256.513483810018,-1.10057282689111,0.221157302052442,-4.97642545227893,6.47692041328975e-07,2.6375710867173e-05,"ENSMUSG00000001542.6"
266.772498913435,-1.11635434345176,0.243334458125654,-4.58773636931968,4.4807797263906e-06,0.000143106438427868,"ENSMUSG00000001627.11"
70.9313440680708,-1.06955147482295,0.297722500820297,-3.59244421189556,0.000327590801612924,0.005683228703255,"ENSMUSG00000001986.16"
78.6105061207407,-1.08880495013293,0.293311438396835,-3.71211213611053,0.000205536883736428,0.00381992484986745,"ENSMUSG00000002332.15"
591.781139915317,-2.46413154264541,0.23262297077142,-10.5928126292683,3.21775512059298e-26,1.30730655713394e-23,"ENSMUSG00000002769.8"
178.240537485312,-1.6525961613502,0.276268981868202,-5.9818375199956,2.20634303639209e-09,1.54179251383079e-07,"ENSMUSG00000003526.11"
150.9564376507,-1.06962804677111,0.257045649380848,-4.16123769979204,3.16527412373496e-05,0.000784359417612054,"ENSMUSG00000003809.14"
186.249049481943,-1.04171069023231,0.299275347412123,-3.480776813861,0.000499961904466808,0.00802050915613878,"ENSMUSG00000004187.10"
110.830544707987,-4.91606317565784,0.455036195819894,-10.8036750061168,3.30696754727092e-27,1.40909080611763e-24,"ENSMUSG00000004791.6"
45.1438205790894,-4.68659316660325,0.541641962389731,-8.65256662524068,5.03539426690844e-18,1.11352326383406e-15,"ENSMUSG00000004821.1"
264.86602708608,-1.1665348553902,0.256501223121039,-4.54787248651728,5.41909513807362e-06,0.00016696929816957,"ENSMUSG00000005667.8"
91.6702954573786,-1.23723808791654,0.29885955879875,-4.13986453332646,3.47510974279548e-05,0.000849093247645273,"ENSMUSG00000005672.12"
1057.88955668651,-1.03383394863134,0.21377408099415,-4.83610521829179,1.32407852845162e-06,4.9426606606944e-05,"ENSMUSG00000006019.15"
119.87854433232,-1.10351049043051,0.319225430699901,-3.45683765861342,0.000546554001671696,0.00859432800108418,"ENSMUSG00000006204.5"
173.610187830653,-1.81433229399425,0.251941693195961,-7.20139755742237,5.95984959330681e-13,7.38429591454397e-11,"ENSMUSG00000006342.14"
1650.9818979836,-1.84483571770674,0.221317382393437,-8.33570186740762,7.70398152941316e-17,1.51223098111065e-14,"ENSMUSG00000006345.10"
1539.8826628396,-1.08602779105549,0.202850584141356,-5.35383122337323,8.61111853504985e-08,4.36047074803828e-06,"ENSMUSG00000006378.13"
149.455804930421,-1.24590830800815,0.241683766130826,-5.1551178962253,2.53471403093184e-07,1.15016763949037e-05,"ENSMUSG00000006494.11"
916.663519918754,-1.71485908990627,0.240044511505555,-7.14392126339698,9.07053707895094e-13,1.07297117641511e-10,"ENSMUSG00000006649.17"
102.397461691777,-1.79310423213629,0.331590549581945,-5.40758545259192,6.3880067462854e-08,3.40753894371955e-06,"ENSMUSG00000007888.15"
428.011011753713,-1.4776468695868,0.252210860374431,-5.85877573786114,4.66291880186773e-09,3.08565119199353e-07,"ENSMUSG00000008999.7"
971.802351997645,-2.66668638407404,0.261673120692583,-10.190906796296,2.17723779618956e-24,7.76251924478197e-22,"ENSMUSG00000009092.4"
114.420620232147,-1.40163207624719,0.306413285352652,-4.57431887992079,4.77771705549541e-06,0.000149850479280978,"ENSMUSG00000010601.13"
465.189804254608,-1.12810551889596,0.229666828824977,-4.91192186815824,9.01879930382505e-07,3.51692910352285e-05,"ENSMUSG00000011306.6"
53030.0602222887,-1.30242421653513,0.194828986306795,-6.68496121251803,2.309858151441e-11,2.16952805944485e-09,"ENSMUSG00000011463.5"
49.8359629550351,-1.15393915581849,0.395534353947324,-2.91741828314657,0.00352942116057675,0.0380141724261873,"ENSMUSG00000014850.15"
66.9071100842406,-1.09098676621272,0.348572168945372,-3.12987341907866,0.00174881642940387,0.0221711342682769,"ENSMUSG00000015659.12"
126.587857788239,-1.13602736148743,0.270073607819011,-4.20636200131312,2.59514426301708e-05,0.000657060438766787,"ENSMUSG00000016427.7"
248.970329891668,-2.00402649408803,0.212610639897498,-9.42580528920938,4.2681766012602e-21,1.06521493177165e-18,"ENSMUSG00000016552.13"
11966.5029428574,-1.34239195003207,0.223238832479777,-6.01325466147866,1.81835041882888e-09,1.29659517620165e-07,"ENSMUSG00000017007.9"
221.567152486994,-1.23327367273535,0.316893745119255,-3.89175770027028,9.95206079191697e-05,0.00205268597443671,"ENSMUSG00000017344.4"
124.377922082014,-1.42568522996636,0.340796313476707,-4.18339393235192,2.87189113070242e-05,0.000716741972191018,"ENSMUSG00000017418.13"
84.4867172201958,-1.03549895567187,0.287955469566958,-3.59603850285984,0.000323099998207837,0.00561089161897704,"ENSMUSG00000017677.11"
1573.10196763034,-1.13337549318746,0.172385777971559,-6.5746461600472,4.87690034120368e-11,4.36920251081171e-09,"ENSMUSG00000017707.9"
169.759582917137,-1.07424048775267,0.316336313973677,-3.39588103009274,0.000684080862130475,0.0103024936736374,"ENSMUSG00000017950.16"
41.7746438237941,-5.10254156279193,0.621032527637629,-8.216222718964,2.10013261865402e-16,3.86203335240903e-14,"ENSMUSG00000017978.18"
54.5060536831483,-1.63932071260207,0.390707344811832,-4.19577654316067,2.71938256527237e-05,0.000682580652518797,"ENSMUSG00000018012.11"
84.0023871096205,-1.60110253388938,0.351452845410546,-4.55566814950401,5.22193226115479e-06,0.00016203757833459,"ENSMUSG00000018411.17"
398.90733888522,-1.11673994963599,0.219524839227817,-5.08707786127593,3.63622577815035e-07,1.58022050607678e-05,"ENSMUSG00000018672.15"
132.90193588858,-1.53937288557264,0.265873191304855,-5.78987628657741,7.04382859874189e-09,4.50753427179563e-07,"ENSMUSG00000018740.14"
14.4067468742975,-3.76037070197046,0.870020812776133,-4.32216177676435,1.54507828246675e-05,0.000419790320290734,"ENSMUSG00000019762.4"
158.616152094713,-1.09541884912718,0.277064756229069,-3.95365640883433,7.69659115012432e-05,0.00164980917046223,"ENSMUSG00000019872.13"
9.45407488584409,-5.31066335049511,1.23240553966886,-4.30918490671672,1.6385732980804e-05,0.000439047170513262,"ENSMUSG00000019894.13"
8.99956591584519,-3.35996043223141,1.05030436478209,-3.19903500822687,0.00137888423770679,0.0182079422772015,"ENSMUSG00000020000.7"
146.430689245022,-3.03190296312295,0.290264426919787,-10.4453135897387,1.5394575863806e-25,5.97651645201534e-23,"ENSMUSG00000020051.15"
228.654387863808,-1.70368465776616,0.278474510483743,-6.11791957119043,9.48048918887189e-10,7.04783600551455e-08,"ENSMUSG00000020072.14"
108.439680302525,-1.63557165941364,0.290249075632729,-5.63506242301777,1.74994938045261e-08,1.02246206275943e-06,"ENSMUSG00000020102.15"
87.4969108123867,-1.06256577468058,0.366712709012516,-2.89754281366975,0.003760984007736,0.0398637170668479,"ENSMUSG00000020134.13"
220.143110652495,-1.00449015260577,0.246008226022151,-4.08315676612914,4.44280302824e-05,0.00104042585661331,"ENSMUSG00000020142.12"
367.214492088494,-1.92484590956289,0.198894122922268,-9.67774151031682,3.7490622053265e-22,1.05638897946861e-19,"ENSMUSG00000020173.17"
555.895601704597,-1.0539003827495,0.221247917468978,-4.7634363966263,1.90323619282055e-06,6.81342956733094e-05,"ENSMUSG00000020255.8"
914.246308716362,-1.50268294469737,0.205642905217452,-7.30724428887247,2.72676563456529e-13,3.63638134624851e-11,"ENSMUSG00000020256.14"
691.301542027254,-1.04422414553112,0.21609626003988,-4.83221757441991,1.35020576652944e-06,5.02588710733259e-05,"ENSMUSG00000020263.14"
16.8050164646974,-2.16021873679149,0.646103166227733,-3.34345790224789,0.000827412468814806,0.0120157072570197,"ENSMUSG00000020333.17"
80.8188359275997,-1.11295252799474,0.292956276446337,-3.79903971164315,0.000145257818512456,0.00283258282691955,"ENSMUSG00000020392.8"
169.580806475106,-1.05252740108278,0.24296446203795,-4.33202202599646,1.47746156893985e-05,0.000403931981367436,"ENSMUSG00000020477.10"
1459.31946785595,-1.14498991965956,0.196537956112082,-5.82579539499533,5.68412211715653e-09,3.67783753284165e-07,"ENSMUSG00000020484.18"
224.223260920202,-1.37161875705444,0.212155929434532,-6.4651445788495,1.01202002192809e-10,8.75247018964545e-09,"ENSMUSG00000020516.15"
67.4402003096554,-1.20603865904152,0.395017037686785,-3.05313073609196,0.00226467251100531,0.0271356850255574,"ENSMUSG00000020589.16"
