"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
407.390546337085,-1.1248277966767,0.261023063848521,-4.30930424343449,1.63768944683204e-05,0.000164079505260985,"ENSMUSG00000000088.6"
20071.9063916513,-2.32573372430619,0.255328197349278,-9.10880094110675,8.32974516959748e-20,1.01558816106246e-17,"ENSMUSG00000000215.11"
214.958299544665,-1.85114389286887,0.346723337659243,-5.33896537039039,9.34784953547499e-08,1.56952770272541e-06,"ENSMUSG00000000295.12"
160.020275672474,-2.21005262395346,0.378258929150674,-5.84269782848435,5.13621346838576e-09,1.11825526749882e-07,"ENSMUSG00000000296.7"
904.085840560543,-1.59456269192066,0.234358390966199,-6.80394964885485,1.01789127649149e-11,3.68346500739499e-10,"ENSMUSG00000000340.10"
19696.9801318386,-2.56396894524288,0.289808641473024,-8.84711005238105,8.98148115803367e-19,9.90072453384392e-17,"ENSMUSG00000000740.11"
82.0713509396578,-1.299258345277,0.422112958687955,-3.0779873456514,0.00208403764547512,0.0102424795909397,"ENSMUSG00000000805.18"
747.556923155206,-1.58154339676049,0.38233816901617,-4.13650408179259,3.52637085242086e-05,0.000319206042323647,"ENSMUSG00000001056.3"
1958.0199388984,-2.17552724909774,0.291967019364281,-7.45127738685916,9.24407698224765e-14,4.85160993935845e-12,"ENSMUSG00000001105.15"
129.940519667948,-1.34339938280649,0.38481477325713,-3.49102860951973,0.00048116472597401,0.00304936461682849,"ENSMUSG00000001134.9"
274.665513264964,-1.09136608509575,0.331724110648265,-3.28998119239199,0.00100194079499825,0.00563347343055065,"ENSMUSG00000001285.12"
2246.04726963068,-1.93333611608729,0.291687907156475,-6.62809828125702,3.40039054620117e-11,1.11817821903088e-09,"ENSMUSG00000001289.12"
438.246301998922,-1.02063525672799,0.264432738972407,-3.85971593643891,0.000113518907416951,0.000888530707436385,"ENSMUSG00000001366.14"
4319.99768334986,-1.68620552970367,0.20468869970708,-8.23790239576841,1.75256063172382e-16,1.4245172314268e-14,"ENSMUSG00000001472.16"
614.105060721941,-1.33759281852275,0.231943269434402,-5.76689645612264,8.07446257444099e-09,1.67732938145334e-07,"ENSMUSG00000001604.14"
444.083355867817,-1.15723366660691,0.25015486882908,-4.62606893091335,3.72671314103524e-06,4.44792193414221e-05,"ENSMUSG00000001663.10"
335.004292301879,-1.94194932851164,0.311248122304133,-6.23923226953345,4.39723660836978e-10,1.183297117872e-08,"ENSMUSG00000001665.10"
66.7354588061581,-1.2385871758281,0.483933564098038,-2.55941572917471,0.0104848272823932,0.0380110961632966,"ENSMUSG00000001666.8"
1709.05386680626,-1.08317830961607,0.207324661331969,-5.22455120706397,1.74578011810572e-07,2.78096631879153e-06,"ENSMUSG00000001783.3"
6192.3641833566,-1.78835171256127,0.252624265981946,-7.07909711527503,1.45096680356749e-12,6.19887434947296e-11,"ENSMUSG00000002014.12"
461.941022002344,-1.29771778762376,0.245221544942471,-5.29202190585743,1.20971397740109e-07,1.99313581515668e-06,"ENSMUSG00000002031.11"
398.388636720182,-1.74271125511257,0.393492434147851,-4.42883040149576,9.47454886532049e-06,0.000101535902309216,"ENSMUSG00000002043.17"
19.4374191688354,-2.44584539222396,0.818887899498992,-2.9867890265815,0.00281924204834919,0.013111791803502,"ENSMUSG00000002076.11"
329.688837168021,-1.27563120331164,0.276542799875962,-4.61278038655791,3.9731803843354e-06,4.71016522750307e-05,"ENSMUSG00000002250.15"
12.1887913404135,-2.57445737384837,1.03510512783729,-2.48714580250156,0.0128772611184544,0.0447107532809424,"ENSMUSG00000002274.12"
391.265148087258,-1.49234554258708,0.268376886257829,-5.56063364247171,2.68796925648982e-08,5.10231290004355e-07,"ENSMUSG00000002279.18"
239.992659861345,-1.05686405946094,0.297660066612534,-3.55057388613925,0.00038439222199345,0.00250724967843464,"ENSMUSG00000002280.10"
531.814432494739,-1.56760373940697,0.271157121217834,-5.78116382253386,7.41856044106074e-09,1.56154293480495e-07,"ENSMUSG00000002308.15"
339.037590334051,-1.10505607667328,0.325885518393556,-3.3909333624907,0.000696550350446696,0.00414582165023663,"ENSMUSG00000002329.6"
527.788650863975,-1.55273445258341,0.290706822547349,-5.3412384304483,9.23137436415363e-08,1.55326203473286e-06,"ENSMUSG00000002332.15"
109.629474159693,-1.45325997672696,0.430687567949269,-3.37427890859887,0.000740093402408302,0.00435429859991522,"ENSMUSG00000002343.11"
161.231649757033,-1.41884448133252,0.349862549039838,-4.0554340132329,5.00412984076273e-05,0.000432236828207571,"ENSMUSG00000002346.16"
848.702516257474,-2.17736029940237,0.348718966210062,-6.24388264012796,4.26840309683037e-10,1.15254155169951e-08,"ENSMUSG00000002379.6"
1210.78275260047,-1.51991050280886,0.244281340121811,-6.22196726958742,4.90959473108765e-10,1.31447764337397e-08,"ENSMUSG00000002395.14"
37.8704627020126,-1.73182628020295,0.639370193935276,-2.70864406353334,0.00675587746127963,0.0266967483822693,"ENSMUSG00000002475.15"
849.37828779542,-1.20370868395565,0.255804191689881,-4.70558623767567,2.53137468531089e-06,3.15426798444792e-05,"ENSMUSG00000002504.14"
268.971723298547,-1.56137768447107,0.352989973893384,-4.4232918778103,9.72082720101159e-06,0.000103684462406483,"ENSMUSG00000002580.7"
481.64820629195,-1.29898545129611,0.36376546645585,-3.57094218962581,0.000355699404252589,0.00235093235186915,"ENSMUSG00000002660.7"
134.938158295686,-1.59136090568185,0.368487462508402,-4.31862971632466,1.57000935669597e-05,0.000158500944609115,"ENSMUSG00000002661.14"
