"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
207.680347296609,1.73419983294885,0.393816358899834,4.40357489920814,1.06481497785959e-05,0.00011296731860157,"ENSMUSG00000000058.6"
342.092676207481,1.5669514702791,0.433158738646459,3.61749938411848,0.00029746303823783,0.00202699447810387,"ENSMUSG00000000078.6"
8.24109777604739,5.32329179997852,1.87227759355747,2.84321716944968,0.00446606279587444,0.0191627220667596,"ENSMUSG00000000120.6"
87.7609358482324,1.40202480706238,0.486203913577901,2.88361481244585,0.00393139305910052,0.017270670728033,"ENSMUSG00000000142.15"
1546.22796122211,1.52770058649752,0.242295116273315,6.30512331405905,2.87964533809668e-10,7.99883075170786e-09,"ENSMUSG00000000184.12"
6.17893100813164,4.90685797691385,1.9973643966479,2.45666638753993,0.014023284596972,0.0478203659341666,"ENSMUSG00000000223.13"
417.315675609471,1.36834940423792,0.271417590840814,5.04149123127563,4.61918025953423e-07,6.82329982419548e-06,"ENSMUSG00000000278.10"
317.509213068256,1.11265710034189,0.397728421632835,2.79752977112872,0.00514950212820075,0.0215219221565169,"ENSMUSG00000000290.13"
52.5093741517149,3.03051106887525,0.696237434035877,4.3526976872075,1.34472522378214e-05,0.000138312101213153,"ENSMUSG00000000320.10"
198.916988465008,1.27955262015841,0.34317908768894,3.72852736679051,0.000192601995602979,0.00139905665916921,"ENSMUSG00000000385.7"
16.4089679182833,3.92778396613688,1.37532347610687,2.85589829183697,0.00429152584643584,0.0185658570661746,"ENSMUSG00000000386.14"
30.8196528622697,2.08918340532129,0.850282513239088,2.4570461849941,0.0140084675940532,0.0477801186498263,"ENSMUSG00000000409.14"
105.794739295323,1.69965500898601,0.578988279069224,2.93556030481025,0.00332945888009269,0.015058137076595,"ENSMUSG00000000441.17"
222.777366909987,1.17775666586951,0.312221618547887,3.7721816680957,0.000161826359216099,0.00120931060517453,"ENSMUSG00000000555.6"
156.557982587999,1.76138421760616,0.443004019556473,3.97600053238709,7.00839682105706e-05,0.000577354935622424,"ENSMUSG00000000682.7"
96.7176873726817,1.42782558672515,0.428819212692268,3.32966794505496,0.000869496094469228,0.00498427236793391,"ENSMUSG00000000732.8"
349.045001722313,1.78483076639486,0.332915340253098,5.36121515168976,8.26639913188188e-08,1.40389529643133e-06,"ENSMUSG00000000753.15"
361.805065053363,1.25378802504184,0.316183337601849,3.96538297859534,7.32781961956378e-05,0.000601169466718871,"ENSMUSG00000000957.9"
18.3406559752715,2.61636880684286,1.01796219552398,2.57020233005424,0.0101639133401645,0.0370255174538284,"ENSMUSG00000000983.13"
122.943558073542,1.84728659757452,0.500301251724645,3.69234854241626,0.000222192667216263,0.00157572875855828,"ENSMUSG00000001098.15"
764.062586244575,1.44856405027953,0.243645819662463,5.94536796193063,2.75836518886073e-09,6.32707499905102e-08,"ENSMUSG00000001119.7"
727.68203535514,2.13063469995703,0.317699581129497,6.70644478781534,1.99423251372788e-11,6.88640203542199e-10,"ENSMUSG00000001123.15"
30.6848718846176,3.23715798350109,0.922702748513096,3.50834327600916,0.000450906820443051,0.00287902078560218,"ENSMUSG00000001228.14"
117.038229527113,1.06362751735307,0.416295032809434,2.5549848869803,0.0106192408573747,0.0383667580554795,"ENSMUSG00000001247.16"
354.527164602469,1.81637497299661,0.282546474130781,6.42858835377244,1.28794384855785e-10,3.82282958794793e-09,"ENSMUSG00000001270.8"
104.718609111195,1.95521382864944,0.467501480377346,4.18226232582467,2.88622675633838e-05,0.000268400378750879,"ENSMUSG00000001281.9"
89.7866585553551,1.23260595117844,0.476754510851777,2.58541014950492,0.00972632196017491,0.0357353275541892,"ENSMUSG00000001300.16"
430.082999208529,1.13158633272788,0.271975210130756,4.16062306628553,3.17380536125614e-05,0.000291622115802376,"ENSMUSG00000001435.14"
233.873132826668,1.98737090720369,0.408806461134043,4.86139798693655,1.16559643517798e-06,1.58717383999751e-05,"ENSMUSG00000001467.5"
1282.06713175603,1.40377713574019,0.229236778289407,6.12369946138377,9.1427275449665e-10,2.33353029931915e-08,"ENSMUSG00000001506.10"
12.3272815804933,3.4994162378659,1.42939026149643,2.44818810658635,0.014357667567703,0.0487926738739479,"ENSMUSG00000001520.12"
80.5899715606531,2.03424580858908,0.552022542246962,3.68507742511538,0.000228633126950638,0.00161274368587789,"ENSMUSG00000001741.12"
249.50937878852,1.02335596527697,0.30342769448494,3.37265181747531,0.000744480310304933,0.00437685939107314,"ENSMUSG00000001761.7"
169.80653834317,1.44787372165651,0.348131028876315,4.1589907292375,3.19656871540729e-05,0.000293373561894647,"ENSMUSG00000001768.15"
61.7895468193009,1.76363826835244,0.58342880563162,3.02288514267499,0.00250377252970654,0.0118816750286972,"ENSMUSG00000001995.8"
66.2048690522461,1.63001328474039,0.578571836781564,2.81730492415204,0.00484285237714367,0.020490979759137,"ENSMUSG00000001998.15"
41.0291957353565,2.52863647605342,0.734710409270458,3.44167776058089,0.000578118485405249,0.00353923041838967,"ENSMUSG00000002020.15"
99.6304681605315,2.02570705992789,0.444473131664943,4.55754671230595,5.17545823919271e-06,5.92281682968986e-05,"ENSMUSG00000002111.8"
51.0267734225811,2.14844436789421,0.666660262721048,3.2226975088107,0.00126989582417308,0.00679994892335925,"ENSMUSG00000002204.9"
31.9182000479956,1.99806923079488,0.744341769421457,2.68434382279512,0.00726723277372074,0.0282872395538983,"ENSMUSG00000002289.15"
185.722021869088,1.05978332606466,0.342496502300393,3.09428948601397,0.00197284885585614,0.00980239948756108,"ENSMUSG00000002325.14"
96.9742872090753,3.35417423576842,0.527390948144663,6.35993895528212,2.01833945460136e-10,5.74338965088538e-09,"ENSMUSG00000002489.15"
53.8203352153059,1.81404115389899,0.616206307632382,2.94388605152223,0.00324119309542077,0.0147200316797763,"ENSMUSG00000002588.12"
491.620191742515,1.41348454510326,0.273261660422414,5.17264128058896,2.30807860156688e-07,3.62927042012252e-06,"ENSMUSG00000002602.16"
79.9884699332011,1.80196292979727,0.47950085158218,3.75799735047695,0.000171278694516207,0.00126444681326589,"ENSMUSG00000002688.7"
60.709379900061,2.38506800404231,0.636559065904156,3.74681334662103,0.000179095247620015,0.00131069535135662,"ENSMUSG00000002808.6"
17.9383961722644,2.68791899664347,1.08973122914069,2.46658893933234,0.0136406848363956,0.0468178550577893,"ENSMUSG00000002835.8"
283.36168365474,2.16997036094102,0.314930266291675,6.89032015402194,5.56669628239333e-12,2.11081665253431e-10,"ENSMUSG00000002847.6"
212.030911609554,1.25943083826227,0.331378944608924,3.8005759229772,0.000144360177688443,0.00109321969248056,"ENSMUSG00000002885.14"
275.95659566746,1.06009322228173,0.318196642201814,3.33156633880936,0.000863587143556843,0.00495936819759999,"ENSMUSG00000002900.15"
562.315583898947,1.68618595499317,0.371686318194899,4.53658332968015,5.71729053326291e-06,6.48668968877718e-05,"ENSMUSG00000002944.15"
155.853631850311,2.2565165631994,0.385890179908188,5.8475615102107,4.98831404728018e-09,1.08904652409629e-07,"ENSMUSG00000002983.17"
78.443940473308,1.25618983221858,0.506323246966517,2.48100366661943,0.0131013025407751,0.0453495621907154,"ENSMUSG00000002997.15"
