gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000036377.18,17.20602503,3.544719559,0.863616125,4.104508309,4.05176E-05,0.000159028,ENSMUSG00000036377,ENSMUSG00000036377,Cracd,protein coding gene
ENSMUSG00000061414.7,41.02051363,2.996050445,0.510410655,5.869882255,4.36105E-09,3.29618E-08,ENSMUSG00000061414,ENSMUSG00000061414,Cracr2a,protein coding gene
ENSMUSG00000022521.10,1615.052948,3.285678975,0.17139827,19.16984909,6.61003E-82,7.69664E-79,ENSMUSG00000022521,ENSMUSG00000022521,Crebbp,protein coding gene
ENSMUSG00000018634.10,6.069997921,6.588171028,1.855505733,3.550606669,0.000384344,0.001220341,ENSMUSG00000018634,ENSMUSG00000018634,Crhr1,protein coding gene
ENSMUSG00000029121.15,27.22742938,3.245790772,0.675837652,4.802619034,1.56604E-06,8.03883E-06,ENSMUSG00000029121,ENSMUSG00000029121,Crmp1,protein coding gene
ENSMUSG00000040860.16,226.2847471,2.271221644,0.285193515,7.963791323,1.66847E-15,2.59417E-14,ENSMUSG00000040860,ENSMUSG00000040860,Crocc,protein coding gene
ENSMUSG00000006546.3,18.25250268,2.240973974,0.875983899,2.558236488,0.010520452,0.023004502,ENSMUSG00000006546,ENSMUSG00000006546,Cryba2,protein coding gene
ENSMUSG00000012123.15,18.86436029,2.12051128,0.733199708,2.892133284,0.003826356,0.009497465,ENSMUSG00000012123,ENSMUSG00000012123,Crybg2,protein coding gene
ENSMUSG00000070870.6,3.064882857,5.536168008,2.162965089,2.559527214,0.010481465,0.022931213,ENSMUSG00000070870,ENSMUSG00000070870,Cryge,protein coding gene
ENSMUSG00000060924.15,40.35722453,2.647446123,0.567196658,4.667598241,3.04741E-06,1.48192E-05,ENSMUSG00000060924,ENSMUSG00000060924,Csmd1,protein coding gene
ENSMUSG00000028804.19,78.71023871,5.13100055,0.602001793,8.523231341,1.55162E-17,2.95372E-16,ENSMUSG00000028804,ENSMUSG00000028804,Csmd2,protein coding gene
ENSMUSG00000032911.5,176.514945,2.213241587,0.364686086,6.06889506,1.28793E-09,1.04022E-08,ENSMUSG00000032911,ENSMUSG00000032911,Cspg4,protein coding gene
ENSMUSG00000022240.9,185.7734236,3.47540461,0.337864315,10.28639146,8.11612E-25,3.10979E-23,ENSMUSG00000022240,ENSMUSG00000022240,Ctnnd2,protein coding gene
ENSMUSG00000000416.16,190.6709697,2.798912441,0.343896708,8.1388172,3.99158E-16,6.66079E-15,ENSMUSG00000000416,ENSMUSG00000000416,Cttnbp2,protein coding gene
ENSMUSG00000044365.15,56.22093249,2.002517041,0.410144648,4.882465377,1.04768E-06,5.54361E-06,ENSMUSG00000044365,ENSMUSG00000044365,Cxxc4,protein coding gene
ENSMUSG00000024987.5,24.13372795,5.062619691,0.970600002,5.215969175,1.82859E-07,1.09345E-06,ENSMUSG00000024987,ENSMUSG00000024987,Cyp26a1,protein coding gene
ENSMUSG00000063415.12,50.40189445,2.191288274,0.600826417,3.647123713,0.000265192,0.000874613,ENSMUSG00000063415,ENSMUSG00000063415,Cyp26b1,protein coding gene
ENSMUSG00000078787.8,29.33862883,3.695037696,0.732516197,5.04430852,4.55164E-07,2.55075E-06,ENSMUSG00000078787,ENSMUSG00000078787,Cyp2t4,protein coding gene
ENSMUSG00000027983.13,33.52800823,2.445123301,0.536757896,4.555355998,5.22969E-06,2.44663E-05,ENSMUSG00000027983,ENSMUSG00000027983,Cyp2u1,protein coding gene
ENSMUSG00000006711.15,10.99959941,3.210554453,1.154813916,2.780148738,0.005433401,0.012934875,ENSMUSG00000006711,ENSMUSG00000006711,D130043K22Rik,protein coding gene
ENSMUSG00000063455.16,233.3716467,2.570568134,0.278706248,9.223216741,2.88318E-20,7.14286E-19,ENSMUSG00000063455,ENSMUSG00000063455,D630045J12Rik,protein coding gene
ENSMUSG00000035735.10,778.2184593,2.465121034,0.194662935,12.66353577,9.41609E-37,9.0115E-35,ENSMUSG00000035735,ENSMUSG00000035735,Dagla,protein coding gene
ENSMUSG00000031970.16,25.58525087,2.205073302,0.571933785,3.855469565,0.000115508,0.000412143,ENSMUSG00000031970,ENSMUSG00000031970,Dbndd1,protein coding gene
ENSMUSG00000078552.10,53.90247374,2.881995074,0.468403596,6.152803052,7.61253E-10,6.33894E-09,ENSMUSG00000078552,ENSMUSG00000078552,Dcdc2b,protein coding gene
ENSMUSG00000036862.15,282.1861784,2.144784142,0.264262972,8.116097873,4.81412E-16,7.94482E-15,ENSMUSG00000036862,ENSMUSG00000036862,Dchs1,protein coding gene
ENSMUSG00000102692.1,28.91281109,3.750008838,0.710280332,5.279618014,1.29453E-07,7.88267E-07,ENSMUSG00000102692,ENSMUSG00000102692,Dchs2,protein coding gene
ENSMUSG00000042672.15,15.65879365,2.218565567,0.77438066,2.864954771,0.004170688,0.010258591,ENSMUSG00000042672,ENSMUSG00000042672,Dcst1,protein coding gene
ENSMUSG00000047619.4,30.2479388,8.902353561,1.549746008,5.744395219,9.22501E-09,6.65337E-08,ENSMUSG00000047619,ENSMUSG00000047619,Ddi1,protein coding gene
ENSMUSG00000022861.16,28.08679731,2.224647239,0.57398929,3.875764367,0.000106291,0.000382314,ENSMUSG00000022861,ENSMUSG00000022861,Dgkg,protein coding gene
ENSMUSG00000034731.9,80.60930203,3.618894031,0.393986155,9.185333009,4.10256E-20,9.97512E-19,ENSMUSG00000034731,ENSMUSG00000034731,Dgkh,protein coding gene
ENSMUSG00000023026.15,590.7697348,2.113416917,0.184076767,11.4811714,1.64043E-30,1.00238E-28,ENSMUSG00000023026,ENSMUSG00000023026,Dip2b,protein coding gene
ENSMUSG00000043670.4,3.256672094,5.686850068,2.142821408,2.653907623,0.007956561,0.018030225,ENSMUSG00000043670,ENSMUSG00000043670,Diras1,protein coding gene
ENSMUSG00000043051.17,31.06196554,2.490576852,0.588990284,4.22855337,2.35199E-05,9.70762E-05,ENSMUSG00000043051,ENSMUSG00000043051,Disc1,protein coding gene
ENSMUSG00000040035.14,381.9688534,3.48137204,0.344851818,10.09526951,5.79716E-24,2.04905E-22,ENSMUSG00000040035,ENSMUSG00000040035,Disp2,protein coding gene
ENSMUSG00000038060.15,60.57187185,2.70503975,0.58318539,4.638387377,3.51138E-06,1.69301E-05,ENSMUSG00000038060,ENSMUSG00000038060,Dlec1,protein coding gene
ENSMUSG00000020886.16,191.7305377,2.006858558,0.247127416,8.120744321,4.63333E-16,7.66456E-15,ENSMUSG00000020886,ENSMUSG00000020886,Dlg4,protein coding gene
ENSMUSG00000003279.16,45.62136006,3.960721493,0.633159399,6.25548874,3.96273E-10,3.42212E-09,ENSMUSG00000003279,ENSMUSG00000003279,Dlgap1,protein coding gene
ENSMUSG00000047495.15,3.064882857,5.536168008,2.162965089,2.559527214,0.010481465,0.022931213,ENSMUSG00000047495,ENSMUSG00000047495,Dlgap2,protein coding gene
ENSMUSG00000047428.14,4.84324451,3.654614376,1.588381053,2.300842338,0.021400544,0.042782717,ENSMUSG00000047428,ENSMUSG00000047428,Dlk2,protein coding gene
ENSMUSG00000038011.15,23.523282,3.078419537,0.72640602,4.237877239,2.25643E-05,9.34081E-05,ENSMUSG00000038011,ENSMUSG00000038011,Dnah10,protein coding gene
ENSMUSG00000033987.15,52.49096043,2.276175979,0.444322005,5.122807232,3.0102E-07,1.73756E-06,ENSMUSG00000033987,ENSMUSG00000033987,Dnah17,protein coding gene
ENSMUSG00000005237.14,61.48889338,2.99092673,0.41410423,7.222642307,5.0987E-13,6.0891E-12,ENSMUSG00000005237,ENSMUSG00000005237,Dnah2,protein coding gene
ENSMUSG00000052273.3,6.708973042,3.100741719,1.332324934,2.327316437,0.01994843,0.040170939,ENSMUSG00000052273,ENSMUSG00000052273,Dnah3,protein coding gene
ENSMUSG00000033826.9,32.49779297,2.602677934,0.666928139,3.902486314,9.52096E-05,0.000345541,ENSMUSG00000033826,ENSMUSG00000033826,Dnah8,protein coding gene
ENSMUSG00000061322.15,11.5778464,2.921367826,1.013520554,2.882396231,0.003946631,0.009765932,ENSMUSG00000061322,ENSMUSG00000061322,Dnai1,protein coding gene
ENSMUSG00000030708.14,44.28356452,2.107718835,0.500888214,4.207962528,2.57684E-05,0.000105053,ENSMUSG00000030708,ENSMUSG00000030708,Dnajb13,protein coding gene
ENSMUSG00000024136.14,47.65359736,2.020042982,0.493299405,4.094963346,4.22235E-05,0.000165043,ENSMUSG00000024136,ENSMUSG00000024136,Dnase1l2,protein coding gene
ENSMUSG00000030882.18,85.18535362,2.404800246,0.430132598,5.590834684,2.25981E-08,1.55257E-07,ENSMUSG00000030882,ENSMUSG00000030882,Dnhd1,protein coding gene
ENSMUSG00000033335.17,4249.774719,3.090357288,0.228206624,13.54192631,8.84389E-42,1.1513E-39,ENSMUSG00000033335,ENSMUSG00000033335,Dnm2,protein coding gene
ENSMUSG00000040265.16,80.45851173,2.170235307,0.356713332,6.08397587,1.17238E-09,9.52328E-09,ENSMUSG00000040265,ENSMUSG00000040265,Dnm3,protein coding gene
ENSMUSG00000025195.8,400.6654024,2.029214014,0.24860435,8.162423616,3.28368E-16,5.53682E-15,ENSMUSG00000025195,ENSMUSG00000025195,Dnmbp,protein coding gene
ENSMUSG00000039716.12,22.73278667,3.182133611,0.809425106,3.931350271,8.44701E-05,0.000310598,ENSMUSG00000039716,ENSMUSG00000039716,Dock3,protein coding gene
ENSMUSG00000032198.8,943.726712,2.533831159,0.244741412,10.35309527,4.05171E-25,1.60223E-23,ENSMUSG00000032198,ENSMUSG00000032198,Dock6,protein coding gene
ENSMUSG00000022946.8,666.8775874,2.482523179,0.191055027,12.99376009,1.32742E-38,1.42673E-36,ENSMUSG00000022946,ENSMUSG00000022946,Dop1b,protein coding gene
ENSMUSG00000021221.15,10.79297522,2.211273159,0.88185249,2.507531798,0.012157764,0.026110727,ENSMUSG00000021221,ENSMUSG00000021221,Dpf3,protein coding gene
ENSMUSG00000061576.15,18.29165347,2.995197313,0.876954407,3.415453859,0.000636758,0.001923305,ENSMUSG00000061576,ENSMUSG00000061576,Dpp6,protein coding gene
ENSMUSG00000022048.8,866.9838681,3.335986377,0.19885963,16.77558379,3.68222E-63,1.64204E-60,ENSMUSG00000022048,ENSMUSG00000022048,Dpysl2,protein coding gene
ENSMUSG00000050272.9,18.49508414,4.081887895,0.899557916,4.537659911,5.68819E-06,2.64637E-05,ENSMUSG00000050272,ENSMUSG00000050272,Dscam,protein coding gene
ENSMUSG00000032087.9,7.115162713,4.235227231,1.659580931,2.551985957,0.010711084,0.023377445,ENSMUSG00000032087,ENSMUSG00000032087,Dscaml1,protein coding gene
ENSMUSG00000026131.17,2158.730471,3.492518116,0.28021472,12.46372107,1.17746E-35,1.01976E-33,ENSMUSG00000026131,ENSMUSG00000026131,Dst,protein coding gene
ENSMUSG00000029603.15,1088.405964,2.056483707,0.163046828,12.61284097,1.79407E-36,1.6712E-34,ENSMUSG00000029603,ENSMUSG00000029603,Dtx1,protein coding gene
ENSMUSG00000042662.16,5.749355762,2.920120495,1.241350969,2.352372994,0.018654059,0.037822426,ENSMUSG00000042662,ENSMUSG00000042662,Dusp15,protein coding gene
ENSMUSG00000003233.11,870.5228539,2.999492128,0.219006079,13.69593092,1.07375E-42,1.45192E-40,ENSMUSG00000003233,ENSMUSG00000003233,Dvl3,protein coding gene
ENSMUSG00000018707.13,5523.188926,2.400697123,0.163906031,14.64678945,1.41233E-48,2.99001E-46,ENSMUSG00000018707,ENSMUSG00000018707,Dync1h1,protein coding gene
ENSMUSG00000002409.18,327.1529655,2.435357266,0.265923459,9.158113673,5.28124E-20,1.26358E-18,ENSMUSG00000002409,ENSMUSG00000002409,Dyrk1b,protein coding gene
ENSMUSG00000095061.1,14.19883912,4.281145909,1.000217787,4.280213733,1.86714E-05,7.86388E-05,ENSMUSG00000095061,ENSMUSG00000095061,E030018B13Rik,protein coding gene
ENSMUSG00000016349.10,23.24607635,2.501559957,0.764238421,3.273271652,0.001063103,0.003049763,ENSMUSG00000016349,ENSMUSG00000016349,Eef1a2,protein coding gene
ENSMUSG00000020940.13,24.27360556,2.055640929,0.711063231,2.890939707,0.003840918,0.009524586,ENSMUSG00000020940,ENSMUSG00000020940,Efcab15,protein coding gene
ENSMUSG00000068263.11,56.35142738,4.207030012,1.593808613,2.63960803,0.008300196,0.018723907,ENSMUSG00000068263,ENSMUSG00000068263,Efcc1,protein coding gene
ENSMUSG00000109864.1,16.71027056,4.568118365,1.031007536,4.430732275,9.39136E-06,4.17817E-05,ENSMUSG00000109864,ENSMUSG00000109864,Eid3,protein coding gene
ENSMUSG00000028546.17,27.95710886,3.229685573,0.636194331,5.076570811,3.84308E-07,2.18285E-06,ENSMUSG00000028546,ENSMUSG00000028546,Elavl4,protein coding gene
ENSMUSG00000048988.8,8.857996975,4.659511786,1.371560872,3.397232948,0.00068071,0.002042812,ENSMUSG00000048988,ENSMUSG00000048988,Elfn1,protein coding gene
ENSMUSG00000078517.11,427.5312642,2.222352066,0.231841377,9.585657626,9.18705E-22,2.63769E-20,ENSMUSG00000078517,ENSMUSG00000078517,Emc1,protein coding gene
ENSMUSG00000039055.4,23.6691227,2.665666002,0.757220889,3.520328139,0.000431013,0.001353755,ENSMUSG00000039055,ENSMUSG00000039055,Eme1,protein coding gene
ENSMUSG00000050700.11,44.51046159,4.280859666,0.66654999,6.422413516,1.3413E-10,1.22815E-09,ENSMUSG00000050700,ENSMUSG00000050700,Emilin3,protein coding gene
ENSMUSG00000044072.14,154.9681061,2.548204562,0.338734917,7.522710047,5.36523E-14,7.08569E-13,ENSMUSG00000044072,ENSMUSG00000044072,Eml6,protein coding gene
ENSMUSG00000048029.10,20.040397,2.24349532,0.787685949,2.848210412,0.004396585,0.010732357,ENSMUSG00000048029,ENSMUSG00000048029,Eno4,protein coding gene
ENSMUSG00000055024.12,1232.617415,2.214885016,0.178989886,12.37435846,3.59757E-35,3.02817E-33,ENSMUSG00000055024,ENSMUSG00000055024,Ep300,protein coding gene
ENSMUSG00000029505.17,1210.285101,2.217760233,0.193342683,11.47061887,1.85329E-30,1.12916E-28,ENSMUSG00000029505,ENSMUSG00000029505,Ep400,protein coding gene
ENSMUSG00000028661.8,4.984128723,6.299547665,1.919030899,3.282671305,0.001028285,0.002962857,ENSMUSG00000028661,ENSMUSG00000028661,Epha8,protein coding gene
ENSMUSG00000030172.15,245.3745602,2.077922685,0.265235384,7.834258962,4.71616E-15,7.01035E-14,ENSMUSG00000030172,ENSMUSG00000030172,Erc1,protein coding gene
ENSMUSG00000095562.7,107.9809141,8.288368851,1.077809195,7.690014978,1.47118E-14,2.06527E-13,ENSMUSG00000095562,ENSMUSG00000095562,Erdr1x,protein coding gene
ENSMUSG00000047443.14,32.31895518,2.820869872,0.577499892,4.884624068,1.03626E-06,5.48877E-06,ENSMUSG00000047443,ENSMUSG00000047443,Erfe,protein coding gene
ENSMUSG00000108367.2,4.189637094,6.071769967,2.260314959,2.686249517,0.00722591,0.016604304,ENSMUSG00000108367,ENSMUSG00000108367,Erfl,protein coding gene
ENSMUSG00000078161.8,28.46467039,2.21961305,0.614308428,3.613189969,0.000302453,0.000983418,ENSMUSG00000078161,ENSMUSG00000078161,Erich3,protein coding gene
ENSMUSG00000070471.3,2.862652243,5.500236591,2.178519766,2.524758635,0.011577778,0.025021514,ENSMUSG00000070471,ENSMUSG00000070471,Erich6,protein coding gene
ENSMUSG00000049515.12,46.11207043,2.222102885,0.749113703,2.966309219,0.003013973,0.007673695,ENSMUSG00000049515,ENSMUSG00000049515,Espnl,protein coding gene
ENSMUSG00000034584.3,97.98080808,2.708878965,0.358209592,7.562273676,3.96084E-14,5.29096E-13,ENSMUSG00000034584,ENSMUSG00000034584,Exph5,protein coding gene
ENSMUSG00000025932.14,17.46885655,2.690201103,0.789506802,3.407445126,0.000655741,0.001974099,ENSMUSG00000025932,ENSMUSG00000025932,Eya1,protein coding gene
ENSMUSG00000021675.4,17.61839061,2.292169994,0.693367902,3.305849591,0.000946889,0.002752163,ENSMUSG00000021675,ENSMUSG00000021675,F2rl2,protein coding gene
ENSMUSG00000090942.1,14.94491425,2.027224524,0.787047365,2.57573383,0.010002761,0.022026463,ENSMUSG00000090942,ENSMUSG00000090942,F830016B08Rik,protein coding gene
ENSMUSG00000103159.1,22.302505,8.46621317,1.585192343,5.340811294,9.25315E-08,5.76678E-07,ENSMUSG00000103159,ENSMUSG00000103159,F830112A20Rik,protein coding gene
ENSMUSG00000036800.7,10.13964486,4.866037446,1.336736021,3.640238141,0.000272386,0.00089552,ENSMUSG00000036800,ENSMUSG00000036800,Fam135b,protein coding gene
ENSMUSG00000034871.2,27.72685227,2.322638187,0.56678163,4.097941893,4.1684E-05,0.000163087,ENSMUSG00000034871,ENSMUSG00000034871,Fam151a,protein coding gene
ENSMUSG00000037210.16,692.1186311,2.261117337,0.176642967,12.80049454,1.6291E-37,1.62592E-35,ENSMUSG00000037210,ENSMUSG00000037210,Fam193a,protein coding gene
ENSMUSG00000041930.7,59.99949644,3.077753883,0.420730375,7.315264274,2.56875E-13,3.17819E-12,ENSMUSG00000041930,ENSMUSG00000041930,Fam222a,protein coding gene
ENSMUSG00000037750.16,316.2786609,2.225185038,0.254249667,8.751968333,2.09663E-18,4.30817E-17,ENSMUSG00000037750,ENSMUSG00000037750,Fam222b,protein coding gene
ENSMUSG00000038246.6,8.759281204,7.04666606,1.95150494,3.610888149,0.00030515,0.000990567,ENSMUSG00000038246,ENSMUSG00000038246,Fam50b,protein coding gene
ENSMUSG00000070047.13,1971.435005,2.616971534,0.207173244,12.63180268,1.4101E-36,1.31939E-34,ENSMUSG00000070047,ENSMUSG00000070047,Fat1,protein coding gene
ENSMUSG00000055333.14,29.23038829,2.373080223,0.653850548,3.629392421,0.000284089,0.000930202,ENSMUSG00000055333,ENSMUSG00000055333,Fat2,protein coding gene
ENSMUSG00000074505.4,20.53527947,5.861293392,1.209458493,4.846212932,1.2584E-06,6.58714E-06,ENSMUSG00000074505,ENSMUSG00000074505,Fat3,protein coding gene
ENSMUSG00000046743.6,170.6241008,2.289130588,0.305818836,7.485250469,7.14108E-14,9.31362E-13,ENSMUSG00000046743,ENSMUSG00000046743,Fat4,protein coding gene
ENSMUSG00000086962.3,16.96358185,5.023012307,1.103836505,4.550503888,5.35176E-06,2.49983E-05,ENSMUSG00000086962,ENSMUSG00000086962,Faxdc2,protein coding gene
ENSMUSG00000043323.16,1061.551222,2.199694989,0.228373018,9.632026621,5.85629E-22,1.71884E-20,ENSMUSG00000043323,ENSMUSG00000043323,Fbrsl1,protein coding gene
ENSMUSG00000025738.7,478.8910608,3.001825114,0.292847372,10.25047655,1.17761E-24,4.44714E-23,ENSMUSG00000025738,ENSMUSG00000025738,Fbxl16,protein coding gene
ENSMUSG00000032507.15,68.84750635,2.818284283,0.470216411,5.993589801,2.05259E-09,1.61608E-08,ENSMUSG00000032507,ENSMUSG00000032507,Fbxl2,protein coding gene
ENSMUSG00000043556.9,14.71026183,2.039248909,0.810952156,2.514635289,0.011915558,0.025664184,ENSMUSG00000043556,ENSMUSG00000043556,Fbxl7,protein coding gene
ENSMUSG00000041679.9,72.70898038,2.790668674,0.418138188,6.674034457,2.48865E-11,2.48853E-10,ENSMUSG00000041679,ENSMUSG00000041679,Fbxl9,protein coding gene
ENSMUSG00000047013.15,12.34533204,5.096603368,1.277176031,3.990525382,6.59271E-05,0.000247584,ENSMUSG00000047013,ENSMUSG00000047013,Fbxo41,protein coding gene
ENSMUSG00000070524.1,4.409555968,4.591450741,1.944245386,2.361559284,0.018198262,0.037027218,ENSMUSG00000070524,ENSMUSG00000070524,Fcrlb,protein coding gene
ENSMUSG00000078157.1,23.7228148,5.057283659,0.954643891,5.297560385,1.1736E-07,7.19646E-07,ENSMUSG00000078157,ENSMUSG00000078157,Fem1al,protein coding gene
ENSMUSG00000037106.8,17.21043216,2.103701837,0.688136186,3.057101024,0.002234889,0.00591801,ENSMUSG00000037106,ENSMUSG00000037106,Fer1l6,protein coding gene
ENSMUSG00000044453.5,159.6124027,2.84430097,0.321484023,8.847410042,8.95738E-19,1.91179E-17,ENSMUSG00000044453,ENSMUSG00000044453,Ffar1,protein coding gene
ENSMUSG00000020327.3,2.517958807,5.302234694,2.237415556,2.369803266,0.017797553,0.036314146,ENSMUSG00000020327,ENSMUSG00000020327,Fgf22,protein coding gene
ENSMUSG00000068699.12,510.6918101,2.668023306,0.236108306,11.29999765,1.31222E-29,7.47356E-28,ENSMUSG00000068699,ENSMUSG00000068699,Flnc,protein coding gene
ENSMUSG00000047787.7,346.7755907,4.08943926,0.245587256,16.65167537,2.94248E-62,1.28482E-59,ENSMUSG00000047787,ENSMUSG00000047787,Flrt1,protein coding gene
ENSMUSG00000028354.13,86.40178376,3.347100534,0.409285744,8.177906478,2.88818E-16,4.90546E-15,ENSMUSG00000028354,ENSMUSG00000028354,Fmn2,protein coding gene
ENSMUSG00000048721.2,50.16612577,4.421594014,0.60945881,7.254951345,4.01806E-13,4.85666E-12,ENSMUSG00000048721,ENSMUSG00000048721,Fndc9,protein coding gene
ENSMUSG00000033713.11,279.1877189,3.711489361,0.265861446,13.9602391,2.72518E-44,4.23089E-42,ENSMUSG00000033713,ENSMUSG00000033713,Foxn3,protein coding gene
ENSMUSG00000034687.8,266.2145363,2.586216412,0.282023081,9.170229628,4.72012E-20,1.13842E-18,ENSMUSG00000034687,ENSMUSG00000034687,Fras1,protein coding gene
ENSMUSG00000056602.11,886.4949311,2.760475788,0.202775983,13.61342573,3.33249E-42,4.39281E-40,ENSMUSG00000056602,ENSMUSG00000056602,Fry,protein coding gene
ENSMUSG00000070733.13,1231.728708,2.421891681,0.194706263,12.43869431,1.61116E-35,1.3783E-33,ENSMUSG00000070733,ENSMUSG00000070733,Fryl,protein coding gene
ENSMUSG00000027004.3,113.7248333,2.125458847,0.426632833,4.981939226,6.29502E-07,3.43945E-06,ENSMUSG00000027004,ENSMUSG00000027004,Frzb,protein coding gene
ENSMUSG00000025380.2,20.71890003,3.108293409,0.779023659,3.989985891,6.60772E-05,0.000248076,ENSMUSG00000025380,ENSMUSG00000025380,Fscn2,protein coding gene
ENSMUSG00000011589.8,8.146137436,6.995642648,1.729202031,4.045590118,5.21915E-05,0.000200069,ENSMUSG00000011589,ENSMUSG00000011589,Fsd1,protein coding gene
ENSMUSG00000036264.9,24.95329535,2.287831821,0.5938626,3.85245985,0.000116937,0.000416888,ENSMUSG00000036264,ENSMUSG00000036264,Fstl4,protein coding gene
ENSMUSG00000004988.9,5.18961677,4.915149999,1.845864553,2.662790177,0.007749572,0.017650867,ENSMUSG00000004988,ENSMUSG00000004988,Fxyd4,protein coding gene
ENSMUSG00000036578.7,13.43214844,2.67647786,0.934708497,2.863435893,0.004190736,0.010303066,ENSMUSG00000036578,ENSMUSG00000036578,Fxyd7,protein coding gene
ENSMUSG00000081683.5,24.45534505,2.344454844,0.755208551,3.104380694,0.001906778,0.005130188,ENSMUSG00000081683,ENSMUSG00000081683,Fzd10,protein coding gene
ENSMUSG00000039809.10,73.62643693,4.716744961,0.563231651,8.374431644,5.5491E-17,1.00435E-15,ENSMUSG00000039809,ENSMUSG00000039809,Gabbr2,protein coding gene
ENSMUSG00000033676.13,29.3630911,2.659293349,0.565583341,4.7018594,2.57803E-06,1.27196E-05,ENSMUSG00000033676,ENSMUSG00000033676,Gabrb3,protein coding gene
ENSMUSG00000031340.8,72.11682061,2.746087085,0.426659581,6.436248488,1.22462E-10,1.12971E-09,ENSMUSG00000031340,ENSMUSG00000031340,Gabre,protein coding gene
ENSMUSG00000070880.10,58.61362362,2.348494864,0.506883962,4.633200177,3.60056E-06,1.73282E-05,ENSMUSG00000070880,ENSMUSG00000070880,Gad1,protein coding gene
ENSMUSG00000021453.2,241.9972574,2.581819661,0.486176759,5.310454712,1.09352E-07,6.73695E-07,ENSMUSG00000021453,ENSMUSG00000021453,Gadd45g,protein coding gene
ENSMUSG00000024064.13,31.70182108,3.645480709,0.621808188,5.862709399,4.55375E-09,3.43193E-08,ENSMUSG00000024064,ENSMUSG00000024064,Galnt14,protein coding gene
ENSMUSG00000089704.9,22.0391446,2.449697552,0.642272899,3.814106986,0.000136676,0.000479993,ENSMUSG00000089704,ENSMUSG00000089704,Galnt2,protein coding gene
ENSMUSG00000024553.7,18.34837862,3.04291316,0.76306831,3.987733628,6.67075E-05,0.000250111,ENSMUSG00000024553,ENSMUSG00000024553,Galr1,protein coding gene
ENSMUSG00000061099.12,53.04239605,2.474576724,0.472351593,5.238844874,1.61585E-07,9.72339E-07,ENSMUSG00000061099,ENSMUSG00000061099,Gapdhs,protein coding gene
ENSMUSG00000044576.6,9.74157262,7.203722355,1.777626912,4.052437722,5.06867E-05,0.000194854,ENSMUSG00000044576,ENSMUSG00000044576,Garem2,protein coding gene
ENSMUSG00000067724.5,13.3626227,2.13458909,0.853936918,2.499703484,0.012429729,0.026618443,ENSMUSG00000067724,ENSMUSG00000067724,Gbx1,protein coding gene
ENSMUSG00000025127.15,27.53484786,2.981548184,0.643989706,4.629807207,3.66006E-06,1.75943E-05,ENSMUSG00000025127,ENSMUSG00000025127,Gcgr,protein coding gene
ENSMUSG00000074569.4,14.07924059,5.277732588,1.25680936,4.199310376,2.67729E-05,0.00010881,ENSMUSG00000074569,ENSMUSG00000074569,Gcnt7,protein coding gene
ENSMUSG00000025777.8,20.5533858,2.062859765,0.689348165,2.992478793,0.002767219,0.007140869,ENSMUSG00000025777,ENSMUSG00000025777,Gdap1,protein coding gene
ENSMUSG00000017943.15,65.55909242,3.88581951,0.556434122,6.98343138,2.88056E-12,3.19273E-11,ENSMUSG00000017943,ENSMUSG00000017943,Gdap1l1,protein coding gene
ENSMUSG00000024366.7,32.86313882,2.995042361,0.614386768,4.874848416,1.08892E-06,5.75168E-06,ENSMUSG00000024366,ENSMUSG00000024366,Gfra3,protein coding gene
ENSMUSG00000031493.10,23.69105286,2.228800308,0.65096402,3.423845618,0.000617417,0.001870817,ENSMUSG00000031493,ENSMUSG00000031493,Ggn,protein coding gene
ENSMUSG00000048731.14,513.2219451,2.264912745,0.293721654,7.711085356,1.24752E-14,1.76548E-13,ENSMUSG00000048731,ENSMUSG00000048731,Ggnbp1,protein coding gene
ENSMUSG00000051136.1,4.600550248,6.127666887,2.32001462,2.641219083,0.008260828,0.018643125,ENSMUSG00000051136,ENSMUSG00000051136,Ghsr,protein coding gene
ENSMUSG00000034872.5,11.39966706,2.235861123,0.936462826,2.387559934,0.016960637,0.034908965,ENSMUSG00000034872,ENSMUSG00000034872,Gipc3,protein coding gene
ENSMUSG00000030406.7,100.2537221,2.686668127,0.449800348,5.973023679,2.32896E-09,1.81865E-08,ENSMUSG00000030406,ENSMUSG00000030406,Gipr,protein coding gene
ENSMUSG00000046623.8,7.142623271,2.702357823,1.194926531,2.261526339,0.023726684,0.046852041,ENSMUSG00000046623,ENSMUSG00000046623,Gjb4,protein coding gene
ENSMUSG00000029638.17,34.05196738,2.682028538,0.568081685,4.721202262,2.34455E-06,1.16499E-05,ENSMUSG00000029638,ENSMUSG00000029638,Glcci1,protein coding gene
ENSMUSG00000034762.9,13.52793546,3.607536161,0.942709395,3.82677438,0.000129833,0.00045788,ENSMUSG00000034762,ENSMUSG00000034762,Glis1,protein coding gene
ENSMUSG00000024027.7,398.7969893,2.860679017,0.254214718,11.25300312,2.23839E-29,1.24112E-27,ENSMUSG00000024027,ENSMUSG00000024027,Glp1r,protein coding gene
ENSMUSG00000000263.15,3.702480837,5.85647556,2.033862886,2.879483961,0.003983266,0.00983858,ENSMUSG00000000263,ENSMUSG00000000263,Glra1,protein coding gene
