gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000015869.16,401.109985843088,-0.113442578663197,0.181862422674441,-0.623782400976118,0.532770498998308,0.847535494837481
ENSMUSG00000015879.8,3.09143240019584,-0.323591848892524,1.55329728297329,-0.208325767668319,0.834974613301116,0.958521176018266
ENSMUSG00000015880.13,3.82281232573639,-0.117023682112166,1.10548015601485,-0.10585778629806,0.915695187466604,0.979960898433558
ENSMUSG00000015882.17,102.058639570704,-0.520547158914953,0.26171478167869,-1.98898646677907,0.0467026967454307,0.2515749121792
ENSMUSG00000015889.7,87.1497544579584,0.163838483295883,0.310650749874066,0.527404113340466,0.597912987674766,0.875515987585711
ENSMUSG00000015932.8,186.472331505972,0.439330880981194,0.262759247063907,1.67199018070844,0.0945262583632553,0.388211767608965
ENSMUSG00000015937.14,307.27928409054,0.330875706256256,0.213376602960708,1.55066535723781,0.120981900621582,0.444303931860214
ENSMUSG00000015942.9,80.1694726877617,-0.00976911545720818,0.282885470677079,-0.0345338183464357,0.972451475282377,0.99391053707053
ENSMUSG00000015943.11,26.5016923609323,0.085586990104261,0.480258889081903,0.178210111358637,0.85855796911772,0.965181502197896
ENSMUSG00000015944.9,166.937601638613,1.37570141304562,0.257802838549919,5.33625394035079,9.48864885084702E-08,4.73619129783707E-06
ENSMUSG00000015947.10,14.5893860165323,0.828985984617111,0.642024096625614,1.29120696399737,0.196631920945208,0.571103720920466
ENSMUSG00000015950.13,75.2545210696072,0.0874989029368793,0.417157530170005,0.209750266047506,0.833862591437236,0.95802086046628
ENSMUSG00000015957.12,21.8853021903906,0.018012222567671,0.526472910942815,0.0342130092418515,0.972707292739941,0.99391053707053
ENSMUSG00000015961.8,72.4910483396655,-0.00801701339284435,0.303264255755536,-0.0264357346462451,0.978909791976069,0.995088435312779
ENSMUSG00000015966.16,18.1082145662645,0.750802651305932,0.606691391911755,1.23753635096101,0.215888027639277,0.593569620180273
ENSMUSG00000015968.16,288.329396064679,-0.832711812022928,0.242491415689698,-3.43398470273481,0.000594777761093194,0.00921167330345576
ENSMUSG00000015970.18,468.548229968388,0.75829427779373,0.212143029034834,3.57444824486416,0.000350967224481859,0.00601707302423756
ENSMUSG00000015971.4,58.9409966856156,0.0446556905576462,0.332420480796814,0.134334955688068,0.893137713097319,0.973612619980666
ENSMUSG00000015980.14,10.0016500016059,0.462144205851642,0.810620413069382,0.570111729732726,0.568601919968082,0.864540721636463
ENSMUSG00000015981.12,6.72523274996322,-0.57615555550119,0.893149323753502,-0.645083123480259,0.518873319867166,0.839223812613743
ENSMUSG00000015994.10,81.7866119751957,-0.369553406556844,0.303314038486027,-1.21838543445416,0.223077537538769,0.602996221693066
ENSMUSG00000016018.3,41.3165430021225,-0.281754536515758,0.44205593741803,-0.637373039623528,0.523881885265663,0.840809971115401
ENSMUSG00000016024.9,69.5664281672247,0.517365560535611,0.312396660165884,1.65611745100248,0.0976980359732913,0.396005728179443
ENSMUSG00000016028.9,2896.17407260337,-0.233160866399063,0.190142399027123,-1.22624342383418,0.22010708471751,0.599254869733947
ENSMUSG00000016087.13,100.910869442147,0.277561269781826,0.369766894699865,0.750638507017021,0.452870240116437,0.80077359259455
ENSMUSG00000016128.14,747.958602938948,0.00976609501856769,0.227848418099264,0.0428622463128667,0.965811344153797,0.992750010739456
ENSMUSG00000016150.15,5.55915136260143,1.12127136869172,1.12299476869011,0.998465353493682,0.318053756791627,0.699534071654253
ENSMUSG00000016179.11,7.11160124109825,3.87690826988752,1.32126532528167,2.93423901748199,0.00334366613836143,0.0365772369675481
ENSMUSG00000016181.9,95.2015439653235,-0.096781793256391,0.278609751462519,-0.347374033925051,0.728310338142114,0.926475236351081
