gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000032425.15,41.3925196189888,-0.692012548196022,0.441088444629663,-1.56887480645074,0.116677113290081,0.184938033536021
ENSMUSG00000032431.6,279.518042339152,-0.800269282465582,0.217731417289327,-3.67548832606994,0.000237394896624578,0.000791278568440605
ENSMUSG00000032434.8,574.84395401393,-0.956569917349748,0.181310357302362,-5.27587023478491,1.32127562975042E-07,8.04316465987192E-07
ENSMUSG00000032435.8,323.349383880743,-1.03421262919645,0.200147791017546,-5.16724478415945,2.3757003715297E-07,1.39552421768192E-06
ENSMUSG00000032436.16,167.23225985377,-0.507481657686656,0.258119992480431,-1.96606877603691,0.0492906665992918,0.088292083485864
ENSMUSG00000032437.9,1359.71826090013,-1.2054659279772,0.159376287018089,-7.56364670385612,3.9192332929937E-14,5.24206832085865E-13
ENSMUSG00000032440.12,1295.50860242505,0.46939353656911,0.19330530548284,2.42824963027607,0.0151718964875848,0.0317148859064177
ENSMUSG00000032443.15,8.75282927819058,7.0467362742284,1.81162146676894,3.88973988412512,0.000100351728038332,0.000362695614408589
ENSMUSG00000032446.14,15.2940302206916,0.578308143855223,1.1262358233121,0.513487612349694,0.60761027387505,0.699442792757577
ENSMUSG00000032449.13,484.579453665213,-1.02271358448273,0.17808853309475,-5.74272563601051,9.31646127503439E-09,6.7100931911837E-08
ENSMUSG00000032452.12,9.5840102845705,1.99831712912691,1.01430707555265,1.97013032570843,0.0488234361639368,0.0875580044973005
ENSMUSG00000032456.13,94.9846163762468,0.809424885901096,0.335189199913543,2.41482985164759,0.0157425616888693,0.0327459657043482
ENSMUSG00000032458.6,1105.18336535128,-1.76610262845186,0.167249183815471,-10.559708502975,4.58082100809395E-26,1.95538548897436E-24
ENSMUSG00000032459.9,80.783818154226,-1.0977776040636,0.437489216957492,-2.50926779795413,0.0120981726816767,0.0260013947123935
ENSMUSG00000032462.14,136.873953648007,-0.368926182993139,0.267185926277479,-1.38078449016061,0.16734523372136,0.249423179744416
ENSMUSG00000032463.10,63.5799105947355,-1.20089485628085,0.394697414581147,-3.04257087053697,0.00234566575370281,0.00617313015216689
ENSMUSG00000032468.11,171.549074398997,-0.777563661472761,0.254126143832573,-3.05975469405087,0.00221518347194939,0.00587176304395943
ENSMUSG00000032469.12,83.754901437176,-1.32148864697779,0.351417519019045,-3.76045181431655,0.000169606744141043,0.000582274815798875
ENSMUSG00000032470.16,140.615257513296,0.655508948462621,0.371655510527281,1.76375414838496,0.0777733802189413,0.130727142802278
ENSMUSG00000032473.13,3.44620480494468,-1.5163213723853,1.78160261356846,-0.851099656476248,0.394713996247755,0.501747370654821
ENSMUSG00000032475.15,194.020611460422,-2.07695782586413,0.29301397225094,-7.08825524567613,1.35813311883817E-12,1.55207808275514E-11
ENSMUSG00000032477.13,286.955117242154,-0.686618974462391,0.201885035796314,-3.40103946661571,0.000671301351873217,0.00201630911921908
ENSMUSG00000032478.14,177.922410585659,-0.272566906633187,0.247518829066053,-1.10119665506518,0.270811077201106,0.370365232140463
ENSMUSG00000032479.15,1005.60665407179,0.846460883045242,0.172303766250774,4.91260813076649,8.98727886692031E-07,4.80521371866793E-06
ENSMUSG00000032480.17,667.417588654839,0.75706796988882,0.230836404314722,3.27967320465032,0.00103927393897849,0.00298999896870969
ENSMUSG00000032481.16,497.933503167771,0.559541748475615,0.170964256591117,3.27285807941615,0.00106465920496402,0.00305339248451572
ENSMUSG00000032482.9,7.04515741852956,1.45904367018364,1.12228467948315,1.30006556879631,0.193578497264385,0.280931430838128
ENSMUSG00000032485.14,953.250427906499,0.95348474977266,0.198679271111536,4.79911540060657,1.59367952860721E-06,8.1747257073124E-06
ENSMUSG00000032487.8,8.86990552466541,0.203397710936548,0.949966075983639,0.21411049939435,0.830460888319895,0.879605304138704
ENSMUSG00000032489.17,42.7897853071964,0.207900468063721,0.48931713418196,0.424878782165044,0.67092504284696,0.752497349656416
ENSMUSG00000032491.14,64.6432028206209,-1.04694969916135,0.378075018456683,-2.76915862739369,0.00562012651109055,0.0133324540516069
ENSMUSG00000032492.14,79.0982898417567,-0.104056307348646,0.337988172743421,-0.307869670420803,0.758181505079089,0.82354853460548
ENSMUSG00000032495.8,1.97103475740834,4.99958085486208,2.74942380324897,1.81841040619279,0.0690014290472325,0.118115072803083
ENSMUSG00000032496.7,2.2714407156402,-2.07815511625304,2.17396914060864,-0.955926686094185,0.339109275509619,0.444211956587882
ENSMUSG00000032497.15,404.912505571825,-0.701945863450633,0.228272938265325,-3.07502881762862,0.00210482215303558,0.00560403550628465
ENSMUSG00000032498.9,173.770605194361,0.336328656292563,0.237090403505905,1.41856714282485,0.156025250788195,0.235632507446638
ENSMUSG00000032500.10,9.47709066671406,-1.11425918319524,0.925060188102967,-1.20452614600166,0.22838628263132,0.322665864352534
ENSMUSG00000032501.8,339.089536550984,0.0304185914311525,0.251303116319522,0.121043431043157,0.903656635077315,0.933820107217505
ENSMUSG00000032502.8,5.23881940679913,-0.41292372978137,1.37371683840072,-0.300588679004689,0.76372816529666,0.827790175128133
ENSMUSG00000032503.17,2.38998975203727,2.68485528790846,1.95103566948896,1.37611799204661,0.168785106085857,0.251051524977182
ENSMUSG00000032504.15,959.474147760922,-0.491540020499786,0.195048774637793,-2.5200877135095,0.0117325593677489,0.0253168652104036
ENSMUSG00000032507.15,68.8475063547875,2.81828428311152,0.470216410626969,5.99358980124434,2.0525873368226E-09,1.61608482315796E-08
ENSMUSG00000032508.8,198.608153414779,-0.44297511870893,0.258321509231627,-1.71482088358245,0.0863780714751375,0.142956253951943
ENSMUSG00000032511.17,7.32390819234748,3.32665553439571,1.23219507838687,2.69977992344426,0.00693853577595301,0.016005367744684
ENSMUSG00000032512.6,232.678914135593,-0.222614688988126,0.223527133501692,-0.995917969781691,0.319290003421668,0.4234370527534
ENSMUSG00000032513.7,428.103169977837,0.523695930722684,0.227079889087968,2.30621889426681,0.0210984043518505,0.0422552753760569
ENSMUSG00000032514.11,8.97023590443131,2.57985787961732,1.02953509694694,2.50584743275661,0.0122158317551776,0.0262220009992592
ENSMUSG00000032515.7,113.66449807098,0.355552812723622,0.362569611842517,0.980647029178102,0.326766834032075,0.431278720055305
ENSMUSG00000032518.5,10701.7380342649,-0.379853043982313,0.193381317450317,-1.9642696046887,0.0494988346179767,0.0885873174586434
ENSMUSG00000032519.11,177.477036744327,-0.464215377182421,0.243205213865858,-1.90873941312156,0.0562957161065481,0.0990265978914932
ENSMUSG00000032523.10,8.81423861864219,3.56200349628316,1.1147852710303,3.19523731506706,0.00139715904515267,0.00389260902277339
ENSMUSG00000032525.14,1781.19924327823,1.09465898252923,0.171955552309271,6.36594147632074,1.9409543499328E-10,1.7444452066999E-09
ENSMUSG00000032526.10,138.850941195329,-1.734607142313,0.278385721730945,-6.23094866908968,4.63619011405337E-10,3.96794421459811E-09
ENSMUSG00000032527.13,614.633393397133,-1.37537875687331,0.170649663617453,-8.05966286553316,7.65051500174219E-16,1.23534009184526E-14
ENSMUSG00000032528.4,177.654935528164,0.572174797408628,0.281152483449092,2.03510490246916,0.041840318816552,0.0767487521508939
ENSMUSG00000032530.13,11.9317088530802,-0.0128528138805918,0.795069276537568,-0.0161656528052049,0.987102236972354,0.990884419019281
ENSMUSG00000032531.15,1109.89067780298,0.709748121073592,0.158917441498004,4.46614364278263,7.96421469858589E-06,3.60444776220388E-05
ENSMUSG00000032534.16,182.265325272538,-0.688911991658273,0.291325460293698,-2.36475037562371,0.0180422272439819,0.0367382726908206
ENSMUSG00000032536.10,1399.06135845153,1.88060623256134,0.172894651654897,10.877179915982,1.48073280221121E-27,7.08554310537549E-26
ENSMUSG00000032537.14,39.2650606043089,0.818386318846879,0.463523117664081,1.76557821532425,0.077466637470645,0.130296385101296
ENSMUSG00000032540.15,158.610064722818,-0.744626279801124,0.30259374637056,-2.4608118599029,0.0138623037746987,0.0292735541374216
ENSMUSG00000032547.12,511.064448204098,-0.459724607652755,0.177958090940479,-2.58333074502647,0.00978514662221425,0.0216199544649998
ENSMUSG00000032548.14,480.612216324014,0.965997026516626,0.214747526046575,4.49829175823481,6.85016483881294E-06,3.13819901326077E-05
ENSMUSG00000032549.7,408.11630173887,0.614474671016839,0.285598351876064,2.1515343732918,0.0314340457470648,0.0600470815913584
ENSMUSG00000032551.6,48.665456663399,-1.53425948586035,0.548080419900082,-2.79933278065298,0.0051208332177702,0.0122705266365523
ENSMUSG00000032553.14,515.76129604849,-1.1267795800429,0.222226644277266,-5.070407212904,3.96965415815076E-07,2.24561353578088E-06
ENSMUSG00000032554.15,230.792282539598,0.815623650821195,0.320213211745145,2.54712679210233,0.0108613961788122,0.0236586990762548
ENSMUSG00000032555.9,215.87076505244,-0.109930202746006,0.246903302269793,-0.445235854423219,0.656149318369715,0.740228475676152
ENSMUSG00000032556.10,3.12279602087572,0.120205533811326,1.68863915695241,0.0711848551636501,0.943250634665692,0.961462408907608
ENSMUSG00000032557.11,996.151960559088,-0.941686110599138,0.205372629867326,-4.5852561327548,4.53430234568723E-06,2.14137996537311E-05
ENSMUSG00000032558.18,81.7362544597047,0.297434728883952,0.326713615909118,0.910383633863272,0.362620225775385,0.468798255121286
ENSMUSG00000032560.13,395.321312016245,0.287687112846989,0.202461691405727,1.42094591253055,0.155332484088022,0.23482498081368
ENSMUSG00000032561.14,9.91704055495479,0.422498551640857,1.19502910791142,0.353546661620041,0.723678653493751,0.795674437253091
ENSMUSG00000032562.13,2331.34210305842,0.363801244615566,0.1416583551865,2.56815945756679,0.0102240113404095,0.0224570376947854
ENSMUSG00000032563.15,175.359974858524,-1.69048337468989,0.342376046757924,-4.93750480121975,7.91284590720399E-07,4.26666677049366E-06
ENSMUSG00000032564.15,9.01614054219123,2.21736804630433,1.09783822018518,2.0197584721821,0.0434084466405583,0.0792368605765077
ENSMUSG00000032565.8,86.0156525546468,0.283156370537778,0.36683731856523,0.771885400441962,0.440182305013261,0.545904197087156
ENSMUSG00000032567.14,57.707662986495,0.574238737443116,0.447814018677771,1.28231523242312,0.199732086621297,0.288384183211337
ENSMUSG00000032570.16,382.491406336561,-0.948572514362911,0.196630315570719,-4.82414174848717,1.40607397848845E-06,7.2805937584787E-06
ENSMUSG00000032571.13,397.536398326756,1.0927863280628,0.184382937257043,5.92672155200226,3.0904234255713E-09,2.37870674170213E-08
ENSMUSG00000032572.7,5.34367067093559,0.96709380838746,1.19111691860662,0.811921813283265,0.416836496949989,0.523706758156985
ENSMUSG00000032575.16,1424.81547472835,-2.49863036204717,0.223129836081564,-11.1981006481527,4.1656883168852E-29,2.25603776314204E-27
ENSMUSG00000032577.16,333.886490107059,-0.0297995296526611,0.219949107978331,-0.135483748611506,0.892229412511896,0.925479375276493
ENSMUSG00000032578.7,222.978865364271,1.30632140596492,0.886042443233721,1.47433276581801,0.140392017230373,0.215966949094673
ENSMUSG00000032579.14,157.528554321543,0.44589759040417,0.300178850886208,1.48543972730844,0.137427378482794,0.212304888746288
ENSMUSG00000032580.12,810.770526002844,0.0284666618203424,0.182983980670153,0.155569147179372,0.876372645781033,0.913325756199327
ENSMUSG00000032582.14,457.456217721241,-0.0478857221314923,0.218391387529749,-0.21926561607183,0.826443144581646,0.876767658801717
ENSMUSG00000032583.7,575.76311213716,0.564877842472531,0.229680969252731,2.45940203191569,0.0139168674816645,0.0293798978191182
ENSMUSG00000032584.12,106.79216723111,0.256812334921379,0.295095168399076,0.870269534789793,0.384153123717665,0.491152645641344
ENSMUSG00000032586.9,19.7770440363295,-0.502038441858508,0.674083193416936,-0.744772228059372,0.456409426555317,0.562124845745801
ENSMUSG00000032589.14,145.524490298833,5.6865832318731,0.492765897747098,11.5401314455239,8.27985993708097E-31,5.16480906015715E-29
ENSMUSG00000032590.14,468.486775406468,0.501633598412819,0.180726534451527,2.77564996161293,0.00550914862359271,0.0130973509530263
ENSMUSG00000032591.15,26.4355093858072,1.93320436219642,0.598597047690492,3.22955879861939,0.001239813842077,0.00349499103108163
